"data","animale","specie","malattia","peso","dieta","veterinario"
"2022-07-11",8,"Bird pied butcher","",549911,"","LXLDKR21X49J408B"
"2022-08-10",8,"Bird pied butcher","",549914,"","GRWXVM07K57A727R"
"2022-09-09",8,"Bird pied butcher","",549913,"","DKKRNI12W38H575K"
"2022-10-09",8,"Bird pied butcher","",549919,"","VJJKWX04D16K852M"
"2022-11-08",8,"Bird pied butcher","",549911,"","SDOZRQ24F16Z694M"
"2022-12-01",8,"Bird pied butcher","Tubercolosi bovina",549914,"Mangime a base di Vegetali per 1 mese","OVLOWK98S40H989D"
"2022-12-31",8,"Bird pied butcher","",549921,"","DMWBFI26H80R696J"
"2023-01-30",8,"Bird pied butcher","",549922,"","CSURHY42I31P326H"
"2023-03-01",8,"Bird pied butcher","",549924,"","OPFLBG35E28T343X"
"2023-03-31",8,"Bird pied butcher","",549923,"","GTBBNJ43V27L642G"
"2023-04-30",8,"Bird pied butcher","Malattia vescicolare dei suini",549926,"Alternare vegetali a mangime medico","YXVNEZ27G41S684L"
"2023-05-30",8,"Bird pied butcher","",549928,"","SFFKVE90Y79P278X"
"2023-06-29",8,"Bird pied butcher","",549914,"","HIJOOR58D37G603M"
"2023-07-29",8,"Bird pied butcher","Encefalopatie spongiformi trasmissibili",549911,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","DMWBFI26H80R696J"
"2023-08-28",8,"Bird pied butcher","",549928,"","ZUSDBT27S18I066Q"
"2023-09-13",8,"Bird pied butcher","Leucosi bovina enzootica",549911,"Solo mangime medico per 4 settimane","QJESUE82Q82S026B"
"2023-10-13",8,"Bird pied butcher","",549912,"","OILQPX59S83T716L"
"2023-11-12",8,"Bird pied butcher","",549917,"","IMIZZV64U93B294I"
"2023-12-12",8,"Bird pied butcher","",549915,"","ZXSPCC42H10W293Q"
"2021-08-20",8,"Anteater giant","",294519,"","KDIHSK05G77B383M"
"2021-09-16",8,"Anteater giant","Rinotracheite infettiva del bovino (IBR)",294526,"No carne per 2 mesi","UBZOGR62T44A438F"
"2021-10-16",8,"Anteater giant","",294512,"","XUDUCK56J87E249D"
"2021-11-15",8,"Anteater giant","",294515,"","BASQCC79U17X832X"
"2021-12-15",8,"Anteater giant","",294515,"","GGGXXP31J75H693A"
"2022-01-08",8,"Anteater giant","Leishmania",294512,"Alternare vegetali a mangime medico","HUWCCJ71H63A894K"
"2022-02-07",8,"Anteater giant","Encefalopatie spongiformi trasmissibili",294518,"Solo mangime medico per 4 settimane","GRWXVM07K57A727R"
"2022-03-09",8,"Anteater giant","",294515,"","CBQNTJ86T75R285F"
"2022-04-08",8,"Anteater giant","",294520,"","CBFDND09F91H546K"
"2022-05-08",8,"Anteater giant","",294511,"","KVOXDR94O16L595F"
"2022-05-22",8,"Anteater giant","Leucosi bovina enzootica",294513,"Alternare vegetali a mangime medico","BIBFLF29M44P727K"
"2022-06-21",8,"Anteater giant","",294526,"","FFNPLL70Q85Q417Y"
"2022-07-21",8,"Anteater giant","Malattia vescicolare dei suini",294512,"Alternare vegetali a mangime medico","DZNPCP87G63Q961Q"
"2022-08-20",8,"Anteater giant","",294521,"","PTLZUN37T49S915U"
"2022-09-19",8,"Anteater giant","",294523,"","HOINOQ93M20S623A"
"2022-10-19",8,"Anteater giant","",294516,"","YXVNEZ27G41S684L"
"2022-11-18",8,"Anteater giant","",294518,"","XZARRT13S94C682F"
"2022-12-18",8,"Anteater giant","",294515,"","MXWYXX83C31B873T"
"2021-11-04",8,"Goose greylag","",25160,"","CFHACW39N88B188Y"
"2021-12-04",8,"Goose greylag","",25162,"","JSMTOX87J13M178N"
"2022-01-03",8,"Goose greylag","",25159,"","CFHACW39N88B188Y"
"2022-02-02",8,"Goose greylag","",25166,"","RELZWK33P23V293V"
"2022-03-04",8,"Goose greylag","",25167,"","DGDYWC41W37X227L"
"2022-04-03",8,"Goose greylag","",25159,"","KAXJUP32M42L944Z"
"2022-05-03",8,"Goose greylag","",25157,"","KUCTKZ61T24Y447T"
"2022-06-02",8,"Goose greylag","",25164,"","KAXJUP32M42L944Z"
"2022-07-02",8,"Goose greylag","",25157,"","CRPRFQ00X25H955M"
"2022-08-01",8,"Goose greylag","",25161,"","DZNPCP87G63Q961Q"
"2022-08-31",8,"Goose greylag","Febbre catarrale degli ovini",25152,"Alternare vegetali a mangime medico","YXVNEZ27G41S684L"
"2022-09-04",8,"Goose greylag","Rinotracheite infettiva del bovino (IBR)",25169,"Alternare vegetali a mangime medico","DBEFQA23Q80X119K"
"2022-10-04",8,"Goose greylag","Rabbia",25169,"Solo mangime medico per 4 settimane","IQCTNU06Z63Q898C"
"2022-11-03",8,"Goose greylag","",25161,"","RMUFCJ21P23Y875K"
"2022-12-03",8,"Goose greylag","",25165,"","HTIZLM98F82A499K"
"2023-01-02",8,"Goose greylag","",25159,"","HIJOOR58D37G603M"
"2021-10-19",8,"Kangaroo western grey","Salmonellosi aviarie non tifoidee",57870,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","VJJKWX04D16K852M"
"2021-11-18",8,"Kangaroo western grey","",57879,"","XKDHSE52X77W080Z"
"2021-12-18",8,"Kangaroo western grey","",57875,"","HOINOQ93M20S623A"
"2022-01-17",8,"Kangaroo western grey","",57861,"","SDOZRQ24F16Z694M"
"2022-02-16",8,"Kangaroo western grey","",57864,"","UOQAQQ70P22F991L"
"2022-03-18",8,"Kangaroo western grey","",57862,"","BXKXIK91F37M945W"
"2022-04-17",8,"Kangaroo western grey","",57879,"","AZVQRE05Q26F968B"
"2022-05-17",8,"Kangaroo western grey","",57863,"","KVOXDR94O16L595F"
"2022-06-08",8,"Kangaroo western grey","Tubercolosi bovina",57861,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","SRCJIT69V69B232C"
"2022-07-08",8,"Kangaroo western grey","",57866,"","TDFCSH37D78G480U"
"2022-08-07",8,"Kangaroo western grey","BSE (bovine spongiform encephalopathy)",57879,"No carne per 2 mesi","WZANMN50R81D594P"
"2022-09-06",8,"Kangaroo western grey","",57875,"","CSURHY42I31P326H"
"2022-10-06",8,"Kangaroo western grey","Brucellosi",57863,"No carne per 2 mesi","TDFCSH37D78G480U"
"2022-11-05",8,"Kangaroo western grey","Rabbia",57873,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","HOINOQ93M20S623A"
"2022-12-05",8,"Kangaroo western grey","",57862,"","BJFCGM55W01H356I"
"2023-01-04",8,"Kangaroo western grey","",57863,"","TAKTMI77H14V676G"
"2023-02-03",8,"Kangaroo western grey","",57871,"","YXVNEZ27G41S684L"
"2023-03-05",8,"Kangaroo western grey","",57865,"","UEESQB52D01C783S"
"2021-09-26",8,"Racer snake","",643655,"","XKDHSE52X77W080Z"
"2021-10-26",8,"Racer snake","",643657,"","SDOZRQ24F16Z694M"
"2021-11-25",8,"Racer snake","",643662,"","XUDUCK56J87E249D"
"2021-12-25",8,"Racer snake","",643656,"","GRWXVM07K57A727R"
"2022-01-24",8,"Racer snake","",643659,"","BPIZZN04U03S425U"
"2022-02-23",8,"Racer snake","",643654,"","EURLCQ48T11L828X"
"2022-03-25",8,"Racer snake","",643658,"","PNJORE64G35W983Z"
"2022-04-24",8,"Racer snake","",643646,"","HODKWJ04P69L937F"
"2022-05-24",8,"Racer snake","",643659,"","GGGXXP31J75H693A"
"2022-06-23",8,"Racer snake","",643647,"","HFTZLR42P54I038D"
"2022-07-23",8,"Racer snake","",643650,"","BJFCGM55W01H356I"
"2022-08-22",8,"Racer snake","",643659,"","UNMMKP78I91B283B"
"2022-09-21",8,"Racer snake","",643647,"","EXTHNF29D85P050R"
"2022-10-21",8,"Racer snake","",643661,"","LSXHKI99G45I261M"
"2022-11-20",8,"Racer snake","Leishmania",643662,"No mangime per i prossimi 2 mesi solo Vegetali","BXKXIK91F37M945W"
"2022-12-20",8,"Racer snake","",643652,"","QJESUE82Q82S026B"
"2023-01-19",8,"Racer snake","",643647,"","HIJOOR58D37G603M"
"2023-02-18",8,"Racer snake","",643651,"","AENIZK33V73S452W"
"2023-03-20",8,"Racer snake","",643650,"","ICQQFH55P73G575S"
"2021-01-31",8,"Worm snake unidentified","",892827,"","BJKQKC10K57B486P"
"2021-03-02",8,"Worm snake unidentified","",892833,"","GTBBNJ43V27L642G"
"2021-03-28",8,"Worm snake unidentified","West nile disease",892832,"Mangime a base di Vegetali per 1 mese","HCMNOI85R50S863N"
"2021-04-27",8,"Worm snake unidentified","",892825,"","ZUSDBT27S18I066Q"
"2021-05-27",8,"Worm snake unidentified","",892829,"","OILQPX59S83T716L"
"2021-06-26",8,"Worm snake unidentified","",892821,"","MXWYXX83C31B873T"
"2021-07-26",8,"Worm snake unidentified","",892824,"","JWDPWX14W11D641Z"
"2021-08-25",8,"Worm snake unidentified","",892818,"","KDIHSK05G77B383M"
"2021-09-24",8,"Worm snake unidentified","",892827,"","QAKVXG09Q42R293C"
"2021-10-24",8,"Worm snake unidentified","",892835,"","GRWXVM07K57A727R"
"2021-11-23",8,"Worm snake unidentified","Paratubercolosi o Johne's Disease",892832,"No mangime per i prossimi 2 mesi solo Vegetali","DGDYWC41W37X227L"
"2021-12-23",8,"Worm snake unidentified","",892821,"","EXTHNF29D85P050R"
"2022-01-22",8,"Worm snake unidentified","",892826,"","HLZDCY93J51K599T"
"2022-02-21",8,"Worm snake unidentified","",892834,"","AENIZK33V73S452W"
"2022-03-23",8,"Worm snake unidentified","",892828,"","BENAZV35V84G728Y"
"2022-04-22",8,"Worm snake unidentified","",892828,"","HCMNOI85R50S863N"
"2022-05-22",8,"Worm snake unidentified","",892818,"","BIBFLF29M44P727K"
"2022-06-21",8,"Worm snake unidentified","",892823,"","XUDUCK56J87E249D"
"2022-07-07",8,"Worm snake unidentified","Leucosi bovina enzootica",892826,"No mangime per i prossimi 2 mesi solo Vegetali","VWGGON61Q76R110T"
"2022-08-06",8,"Worm snake unidentified","",892826,"","XKDHSE52X77W080Z"
"2022-09-05",8,"Worm snake unidentified","",892831,"","PNJORE64G35W983Z"
"2022-10-05",8,"Worm snake unidentified","",892829,"","RZXHMF06C91C657B"
"2022-11-04",8,"Worm snake unidentified","",892826,"","EXTHNF29D85P050R"
"2022-12-04",8,"Worm snake unidentified","",892829,"","ZXSPCC42H10W293Q"
"2023-01-03",8,"Worm snake unidentified","",892818,"","RLWBSX60B89K307G"
"2023-02-02",8,"Worm snake unidentified","",892831,"","AZVQRE05Q26F968B"
"2023-03-04",8,"Worm snake unidentified","",892835,"","MCZSYA79M27W095Y"
"2023-04-03",8,"Worm snake unidentified","",892821,"","QKPKQX43V87J697X"
"2023-05-03",8,"Worm snake unidentified","West nile disease",892831,"No carne per 2 mesi","KVOXDR94O16L595F"
"2021-07-26",8,"Glider feathertail","",949950,"","TAKTMI77H14V676G"
"2021-08-25",8,"Glider feathertail","",949952,"","GQNGLA85E82M951E"
"2021-09-24",8,"Glider feathertail","Rinotracheite infettiva del bovino (IBR)",949952,"Mangime a base di Vegetali per 1 mese","XKDHSE52X77W080Z"
"2021-10-17",8,"Glider feathertail","Scrapie",949958,"Alternare vegetali a mangime medico","GRWXVM07K57A727R"
"2021-11-16",8,"Glider feathertail","",949950,"","DKKRNI12W38H575K"
"2021-12-16",8,"Glider feathertail","",949943,"","OVLOWK98S40H989D"
"2022-01-15",8,"Glider feathertail","",949953,"","CRPRFQ00X25H955M"
"2022-02-14",8,"Glider feathertail","",949945,"","NPXWCN73L74H814E"
"2022-03-16",8,"Glider feathertail","",949956,"","RMUFCJ21P23Y875K"
"2022-04-15",8,"Glider feathertail","Febbre catarrale degli ovini",949951,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","ZUSDBT27S18I066Q"
"2022-05-15",8,"Glider feathertail","",949941,"","DISLRN11Y28S991O"
"2022-06-14",8,"Glider feathertail","",949953,"","LSXHKI99G45I261M"
"2022-07-14",8,"Glider feathertail","",949954,"","EXTHNF29D85P050R"
"2022-08-13",8,"Glider feathertail","",949954,"","GTRNQS12W82G871H"
"2022-09-12",8,"Glider feathertail","",949958,"","HTIZLM98F82A499K"
"2022-10-12",8,"Glider feathertail","",949955,"","TAKTMI77H14V676G"
"2022-11-11",8,"Glider feathertail","",949943,"","DMWBFI26H80R696J"
"2022-12-11",8,"Glider feathertail","",949955,"","HIJOOR58D37G603M"
"2023-01-10",8,"Glider feathertail","",949942,"","UBZOGR62T44A438F"
"2021-03-26",8,"Wapiti elk","",788280,"","DKKRNI12W38H575K"
"2021-04-25",8,"Wapiti elk","",788284,"","PIGYLO79S06Z799G"
"2021-05-25",8,"Wapiti elk","",788282,"","RRSPAR95S04V869K"
"2021-06-24",8,"Wapiti elk","",788287,"","LXLDKR21X49J408B"
"2021-07-24",8,"Wapiti elk","",788274,"","BENAZV35V84G728Y"
"2021-08-23",8,"Wapiti elk","",788274,"","HODKWJ04P69L937F"
"2021-09-22",8,"Wapiti elk","",788272,"","IQCTNU06Z63Q898C"
"2021-09-28",8,"Wapiti elk","Influenza aviaria",788286,"Alternare vegetali a mangime medico","OQMRLZ73Z10C877E"
"2021-10-28",8,"Wapiti elk","",788282,"","SFPKPJ09U63O240C"
"2021-11-27",8,"Wapiti elk","",788273,"","BPIZZN04U03S425U"
"2021-12-27",8,"Wapiti elk","",788289,"","QKSBYE86N59G823A"
"2022-01-26",8,"Wapiti elk","",788280,"","BIBFLF29M44P727K"
"2022-02-25",8,"Wapiti elk","",788282,"","RLWBSX60B89K307G"
"2022-03-27",8,"Wapiti elk","",788276,"","RLWBSX60B89K307G"
"2021-07-05",8,"Mynah indian","",151966,"","RMUFCJ21P23Y875K"
"2021-08-04",8,"Mynah indian","Scrapie",151960,"Solo mangime medico per 4 settimane","RRSPAR95S04V869K"
"2021-09-03",8,"Mynah indian","",151967,"","NPXWCN73L74H814E"
"2021-10-03",8,"Mynah indian","",151973,"","HXOPFS49O09L860N"
"2021-11-02",8,"Mynah indian","",151968,"","DOXGCA67I93B435L"
"2021-11-24",8,"Mynah indian","Malattia di Newcastle",151960,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","QJESUE82Q82S026B"
"2021-12-24",8,"Mynah indian","Leishmania",151971,"Mangime a base di Vegetali per 1 mese","IKPIXP95B63A322L"
"2022-01-23",8,"Mynah indian","",151971,"","RMUFCJ21P23Y875K"
"2022-02-22",8,"Mynah indian","",151969,"","QKPKQX43V87J697X"
"2022-03-24",8,"Mynah indian","",151963,"","PTLZUN37T49S915U"
"2022-04-12",8,"Mynah indian","Paratubercolosi o Johne's Disease",151973,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","ZXSPCC42H10W293Q"
"2022-04-24",8,"Mynah indian","Tubercolosi bovina",151966,"No carne per 2 mesi","CFHACW39N88B188Y"
"2022-05-24",8,"Mynah indian","Febbre catarrale degli ovini",151966,"No mangime per i prossimi 2 mesi solo Vegetali","MCZSYA79M27W095Y"
"2022-06-23",8,"Mynah indian","",151962,"","KUCTKZ61T24Y447T"
"2022-07-23",8,"Mynah indian","Malattia emorragica virale del coniglio (MEV/RHD)",151965,"Solo mangime medico per 4 settimane","EURLCQ48T11L828X"
"2022-08-22",8,"Mynah indian","",151958,"","SDOZRQ24F16Z694M"
"2022-09-06",8,"Mynah indian","BSE (bovine spongiform encephalopathy)",151961,"Solo mangime medico per 4 settimane","KVOXDR94O16L595F"
"2022-10-06",8,"Mynah indian","",151968,"","MXWYXX83C31B873T"
"2022-11-05",8,"Mynah indian","",151970,"","EURLCQ48T11L828X"
"2022-12-05",8,"Mynah indian","",151966,"","TDFCSH37D78G480U"
"2023-01-04",8,"Mynah indian","",151968,"","GTBBNJ43V27L642G"
"2023-02-03",8,"Mynah indian","",151965,"","CFHACW39N88B188Y"
"2023-03-05",8,"Mynah indian","",151970,"","ZQNFVZ88N58P737Y"
"2021-09-28",8,"Pine siskin","",554996,"","QENHBQ79P95H124I"
"2021-10-28",8,"Pine siskin","",555001,"","SDOZRQ24F16Z694M"
"2021-11-27",8,"Pine siskin","",555001,"","RLWBSX60B89K307G"
"2021-12-27",8,"Pine siskin","",554988,"","CRPRFQ00X25H955M"
"2022-01-26",8,"Pine siskin","",554987,"","KUCTKZ61T24Y447T"
"2022-02-10",8,"Pine siskin","BSE (bovine spongiform encephalopathy)",554997,"Mangime a base di Vegetali per 1 mese","BJKQKC10K57B486P"
"2022-03-12",8,"Pine siskin","",554992,"","LSXHKI99G45I261M"
"2022-03-23",8,"Pine siskin","Leucosi bovina enzootica",554993,"No mangime per i prossimi 2 mesi solo Vegetali","EURLCQ48T11L828X"
"2022-04-22",8,"Pine siskin","",554991,"","BXKXIK91F37M945W"
"2022-05-22",8,"Pine siskin","",554995,"","CBQNTJ86T75R285F"
"2022-06-21",8,"Pine siskin","",555004,"","VJJKWX04D16K852M"
"2022-07-05",8,"Pine siskin","Malattia vescicolare dei suini",554997,"Solo mangime medico per 4 settimane","MCZSYA79M27W095Y"
"2022-08-04",8,"Pine siskin","",554987,"","VWGGON61Q76R110T"
"2022-09-03",8,"Pine siskin","",554992,"","UEESQB52D01C783S"
"2022-10-03",8,"Pine siskin","",554992,"","CFHACW39N88B188Y"
"2022-11-02",8,"Pine siskin","Trichinella",555001,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","PTLZUN37T49S915U"
"2022-12-02",8,"Pine siskin","",554998,"","OVLOWK98S40H989D"
"2023-01-01",8,"Pine siskin","",554992,"","SDOZRQ24F16Z694M"
"2021-06-06",8,"African lynx","",541022,"","XUDUCK56J87E249D"
"2021-07-06",8,"African lynx","",541021,"","BIBFLF29M44P727K"
"2021-07-10",8,"African lynx","Scrapie",541026,"Mangime a base di Vegetali per 1 mese","BIBFLF29M44P727K"
"2021-08-09",8,"African lynx","",541030,"","UAYJOG77C56Q827R"
"2021-09-08",8,"African lynx","",541019,"","QJESUE82Q82S026B"
"2021-10-08",8,"African lynx","",541030,"","CBQNTJ86T75R285F"
"2021-11-07",8,"African lynx","",541023,"","ZQNFVZ88N58P737Y"
"2021-12-07",8,"African lynx","Malattia vescicolare dei suini",541024,"No mangime per i prossimi 2 mesi solo Vegetali","XKDHSE52X77W080Z"
"2022-01-06",8,"African lynx","",541025,"","ZQNFVZ88N58P737Y"
"2022-01-16",8,"African lynx","Brucellosi",541023,"No carne per 2 mesi","MJJYOH26B81U169C"
"2022-02-15",8,"African lynx","",541027,"","XKDHSE52X77W080Z"
"2022-03-17",8,"African lynx","",541015,"","TXIJSS76W27X542H"
"2022-04-16",8,"African lynx","BSE (bovine spongiform encephalopathy)",541024,"No mangime per i prossimi 2 mesi solo Vegetali","XUDUCK56J87E249D"
"2022-05-16",8,"African lynx","",541014,"","HKASFO52W74K212M"
"2022-06-15",8,"African lynx","",541024,"","SFPKPJ09U63O240C"
"2022-07-15",8,"African lynx","",541022,"","FFNPLL70Q85Q417Y"
"2022-08-14",8,"African lynx","",541026,"","RELZWK33P23V293V"
"2022-09-13",8,"African lynx","Trichinella",541031,"No carne per 2 mesi","HUWCCJ71H63A894K"
"2022-10-13",8,"African lynx","",541016,"","DZNPCP87G63Q961Q"
"2022-11-12",8,"African lynx","",541017,"","KAXJUP32M42L944Z"
"2021-08-29",8,"Tenrec tailless","",201777,"","KUCTKZ61T24Y447T"
"2021-09-28",8,"Tenrec tailless","",201786,"","QKSBYE86N59G823A"
"2021-10-28",8,"Tenrec tailless","",201768,"","FFNPLL70Q85Q417Y"
"2021-11-27",8,"Tenrec tailless","",201771,"","NPXWCN73L74H814E"
"2021-12-27",8,"Tenrec tailless","",201778,"","QENHBQ79P95H124I"
"2022-01-11",8,"Tenrec tailless","Peste suina africana",201776,"No mangime per i prossimi 2 mesi solo Vegetali","GRWXVM07K57A727R"
"2022-02-10",8,"Tenrec tailless","",201778,"","HCMNOI85R50S863N"
"2022-03-12",8,"Tenrec tailless","",201786,"","DMWBFI26H80R696J"
"2022-04-11",8,"Tenrec tailless","",201771,"","BJKQKC10K57B486P"
"2022-05-11",8,"Tenrec tailless","",201782,"","UEESQB52D01C783S"
"2022-06-10",8,"Tenrec tailless","",201782,"","ZQNFVZ88N58P737Y"
"2022-07-10",8,"Tenrec tailless","",201769,"","AZVQRE05Q26F968B"
"2022-08-09",8,"Tenrec tailless","",201786,"","GQNGLA85E82M951E"
"2022-09-08",8,"Tenrec tailless","",201785,"","BENAZV35V84G728Y"
"2022-10-08",8,"Tenrec tailless","",201784,"","QKPKQX43V87J697X"
"2022-11-07",8,"Tenrec tailless","",201783,"","QKSBYE86N59G823A"
"2022-12-07",8,"Tenrec tailless","",201779,"","CSURHY42I31P326H"
"2023-01-06",8,"Tenrec tailless","",201768,"","IMIZZV64U93B294I"
"2023-02-05",8,"Tenrec tailless","",201768,"","HKASFO52W74K212M"
"2023-03-07",8,"Tenrec tailless","",201781,"","DGNSAO74I34G132X"
"2023-04-06",8,"Tenrec tailless","",201769,"","WZANMN50R81D594P"
"2023-05-06",8,"Tenrec tailless","",201782,"","GRWXVM07K57A727R"
"2023-06-05",8,"Tenrec tailless","",201774,"","VWVRAA05P61R641G"
"2023-07-05",8,"Tenrec tailless","",201786,"","XUDUCK56J87E249D"
"2023-08-04",8,"Tenrec tailless","Influenza aviaria",201782,"No mangime per i prossimi 2 mesi solo Vegetali","BJKQKC10K57B486P"
"2023-09-03",8,"Tenrec tailless","",201781,"","VJJKWX04D16K852M"
"2023-10-03",8,"Tenrec tailless","Trichinella",201775,"Mangime a base di Vegetali per 1 mese","HIJOOR58D37G603M"
"2023-10-18",8,"Tenrec tailless","Influenza aviaria",201769,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","ZQNFVZ88N58P737Y"
"2021-01-12",9,"White-fronted capuchin","",930923,"","RRSPAR95S04V869K"
"2021-02-11",9,"White-fronted capuchin","",930914,"","AZVQRE05Q26F968B"
"2021-03-13",9,"White-fronted capuchin","",930922,"","ZQNFVZ88N58P737Y"
"2021-04-12",9,"White-fronted capuchin","",930927,"","VWGGON61Q76R110T"
"2021-05-12",9,"White-fronted capuchin","",930920,"","UAYJOG77C56Q827R"
"2021-06-11",9,"White-fronted capuchin","",930917,"","HCMNOI85R50S863N"
"2021-07-11",9,"White-fronted capuchin","",930918,"","IMIZZV64U93B294I"
"2021-08-10",9,"White-fronted capuchin","",930928,"","BJKQKC10K57B486P"
"2021-08-28",9,"White-fronted capuchin","Trichinella",930924,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","BENAZV35V84G728Y"
"2021-09-27",9,"White-fronted capuchin","",930916,"","ZXSPCC42H10W293Q"
"2021-10-27",9,"White-fronted capuchin","",930926,"","JWDPWX14W11D641Z"
"2021-11-26",9,"White-fronted capuchin","",930918,"","CBQNTJ86T75R285F"
"2021-12-26",9,"White-fronted capuchin","Peste suina africana",930914,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","OPFLBG35E28T343X"
"2022-01-25",9,"White-fronted capuchin","",930919,"","UNMMKP78I91B283B"
"2022-02-24",9,"White-fronted capuchin","",930932,"","UBZOGR62T44A438F"
"2022-03-26",9,"White-fronted capuchin","",930921,"","XZARRT13S94C682F"
"2022-04-25",9,"White-fronted capuchin","Malattia vescicolare dei suini",930922,"Alternare vegetali a mangime medico","GTBBNJ43V27L642G"
"2022-05-25",9,"White-fronted capuchin","",930919,"","HFTZLR42P54I038D"
"2022-06-19",9,"White-fronted capuchin","Paratubercolosi o Johne's Disease",930931,"Alternare vegetali a mangime medico","DMWBFI26H80R696J"
"2022-07-19",9,"White-fronted capuchin","",930926,"","HXOPFS49O09L860N"
"2022-08-18",9,"White-fronted capuchin","",930916,"","OPFLBG35E28T343X"
"2021-04-05",9,"Southern black-backed gull","",323976,"","VWGGON61Q76R110T"
"2021-04-16",9,"Southern black-backed gull","Brucellosi",323984,"Mangime a base di Vegetali per 1 mese","ZQNFVZ88N58P737Y"
"2021-05-16",9,"Southern black-backed gull","Afta epizootica",323979,"Mangime a base di Vegetali per 1 mese","QKPKQX43V87J697X"
"2021-06-15",9,"Southern black-backed gull","West nile disease",323985,"Solo mangime medico per 4 settimane","KAXJUP32M42L944Z"
